timestamp,robot_id,left_rpm,right_rpm,battery_v,distance_cm,imu_heading_deg
2025-06-29 10:01:04.700,MiniBot_1,81.49,23.7,7.14,108.4,348.1
2025-06-29 10:01:04.800,MiniBot_1,94.7,106.43,7.11,50.7,349.4
2025-06-29 10:01:04.900,MiniBot_1,59.81,77.5,7.12,63.8,351.4
2025-06-29 10:01:05.000,MiniBot_1,10.43,34.31,7.12,86.1,350.1
2025-06-29 10:01:05.100,MiniBot_1,64.45,97.91,7.12,164.3,350.8
2025-06-29 10:01:05.200,MiniBot_1,70.42,103.36,7.09,12.6,351.5
2025-06-29 10:01:05.300,MiniBot_1,89.45,101.58,7.15,133.4,353.4
2025-06-29 10:01:05.400,MiniBot_1,51.8,110.27,7.12,137.1,355.4
2025-06-29 10:01:05.500,MiniBot_1,15.31,30.27,7.15,161.7,356.1
2025-06-29 10:01:05.600,MiniBot_1,34.05,90.61,7.12,187.2,355.1
2025-06-29 10:01:05.700,MiniBot_1,43.57,55.26,7.14,13.8,356.3
2025-06-29 10:01:05.800,MiniBot_1,77.51,101.04,7.13,39.2,354.7
2025-06-29 10:01:05.900,MiniBot_1,68.49,87.42,7.13,178.4,355.9
2025-06-29 10:01:06.000,MiniBot_1,42.73,93.17,7.11,97.1,357.5
2025-06-29 10:01:06.100,MiniBot_1,118.38,78.74,7.11,117.3,357.0
2025-06-29 10:01:06.200,MiniBot_1,72.69,21.29,7.15,136.0,357.5
2025-06-29 10:01:06.300,MiniBot_1,28.47,65.4,7.12,139.0,357.3
2025-06-29 10:01:06.400,MiniBot_1,12.21,118.16,7.14,187.0,357.0
2025-06-29 10:01:06.500,MiniBot_1,18.34,112.49,7.15,199.4,356.3
2025-06-29 10:01:06.600,MiniBot_1,29.51,5.18,7.13,146.8,357.3
2025-06-29 10:01:06.700,MiniBot_1,19.28,19.78,7.13,64.6,359.1
2025-06-29 10:01:06.800,MiniBot_1,22.39,15.81,7.07,177.2,0.8
2025-06-29 10:01:06.900,MiniBot_1,34.21,87.12,7.11,19.4,359.5
2025-06-29 10:01:07.000,MiniBot_1,20.8,98.13,7.15,53.9,1.0
2025-06-29 10:01:07.100,MiniBot_1,107.61,25.62,7.13,180.5,2.0
2025-06-29 10:01:07.200,MiniBot_1,9.63,60.7,7.1,58.7,1.0
2025-06-29 10:01:07.300,MiniBot_1,62.94,100.88,7.08,51.9,359.2
2025-06-29 10:01:07.400,MiniBot_1,49.25,87.94,7.15,36.2,358.3
2025-06-29 10:01:07.500,MiniBot_1,117.89,65.07,7.16,173.2,360.0
2025-06-29 10:01:07.600,MiniBot_1,13.44,70.84,7.08,105.0,0.5
2025-06-29 10:01:07.700,MiniBot_1,47.74,61.0,7.11,138.2,1.4
2025-06-29 10:01:07.800,MiniBot_1,116.34,35.71,7.13,55.4,0.4
2025-06-29 10:01:07.900,MiniBot_1,103.86,67.8,7.11,154.0,1.3
2025-06-29 10:01:08.000,MiniBot_1,98.05,82.67,7.17,154.4,359.4
2025-06-29 10:01:08.100,MiniBot_1,30.95,104.8,7.12,69.4,358.9
2025-06-29 10:01:08.200,MiniBot_1,20.51,76.35,7.11,88.0,359.4
2025-06-29 10:01:08.300,MiniBot_1,80.24,91.33,7.1,49.8,358.0
2025-06-29 10:01:08.400,MiniBot_1,111.53,19.21,7.14,195.5,359.3
2025-06-29 10:01:08.500,MiniBot_1,66.81,55.39,7.11,132.7,358.2
2025-06-29 10:01:08.600,MiniBot_1,68.59,1.12,7.13,187.6,358.8
2025-06-29 10:01:08.700,MiniBot_1,33.6,29.6,7.11,67.6,358.5
2025-06-29 10:01:08.800,MiniBot_1,92.34,87.18,7.13,158.6,358.8
2025-06-29 10:01:08.900,MiniBot_1,22.45,119.02,7.12,155.5,357.3
2025-06-29 10:01:09.000,MiniBot_1,38.84,11.9,7.13,141.4,355.3
2025-06-29 10:01:09.100,MiniBot_1,51.05,48.18,7.1,193.5,357.0
2025-06-29 10:01:09.200,MiniBot_1,60.91,96.01,7.09,84.8,356.1
2025-06-29 10:01:09.300,MiniBot_1,29.09,24.48,7.12,34.8,357.3
2025-06-29 10:01:09.400,MiniBot_1,13.78,66.61,7.11,137.6,359.3
2025-06-29 10:01:09.500,MiniBot_1,73.27,87.97,7.14,148.6,358.2
2025-06-29 10:01:09.600,MiniBot_1,34.64,73.92,7.12,119.3,357.2
2025-06-29 10:01:09.700,MiniBot_1,69.75,22.56,7.11,49.3,357.9
2025-06-29 10:01:09.800,MiniBot_1,18.52,42.65,7.06,105.8,359.8
2025-06-29 10:01:09.900,MiniBot_1,57.74,94.06,7.13,69.3,1.4
2025-06-29 10:01:10.000,MiniBot_1,63.91,66.51,7.08,91.2,1.4
2025-06-29 10:01:10.100,MiniBot_1,6.22,0.63,7.09,132.6,2.6
2025-06-29 10:01:10.200,MiniBot_1,40.39,91.32,7.1,151.6,1.2
2025-06-29 10:01:10.300,MiniBot_1,16.13,4.24,7.07,54.1,3.1
2025-06-29 10:01:10.400,MiniBot_1,7.6,89.49,7.1,87.0,4.9
2025-06-29 10:01:10.500,MiniBot_1,118.8,24.3,7.1,61.1,3.6
2025-06-29 10:01:10.600,MiniBot_1,38.68,114.97,7.11,47.7,2.8
2025-06-29 10:01:10.700,MiniBot_1,97.18,44.15,7.08,158.8,1.2
2025-06-29 10:01:10.800,MiniBot_1,30.56,39.23,7.08,182.8,0.3
2025-06-29 10:01:10.900,MiniBot_1,81.78,17.87,7.12,80.3,1.5
2025-06-29 10:01:11.000,MiniBot_1,91.23,36.67,7.13,152.7,1.0
2025-06-29 10:01:11.100,MiniBot_1,71.48,105.2,7.11,180.4,359.4
2025-06-29 10:01:11.200,MiniBot_1,56.59,119.56,7.12,170.8,358.8
2025-06-29 10:01:11.300,MiniBot_1,49.42,44.2,7.1,44.7,0.7
2025-06-29 10:01:11.400,MiniBot_1,41.86,53.83,7.08,191.7,1.2
2025-06-29 10:01:11.500,MiniBot_1,111.54,86.65,7.11,81.6,0.9
2025-06-29 10:01:11.600,MiniBot_1,99.67,106.34,7.1,74.5,359.5
2025-06-29 10:01:11.700,MiniBot_1,115.8,71.17,7.1,21.9,1.5
2025-06-29 10:01:11.800,MiniBot_1,14.92,46.98,7.08,102.4,2.8
2025-06-29 10:01:11.900,MiniBot_1,87.7,49.51,7.15,30.7,1.9
2025-06-29 10:01:12.000,MiniBot_1,112.6,83.47,7.11,57.2,0.2
2025-06-29 10:01:12.100,MiniBot_1,21.75,0.39,7.1,70.2,358.4
2025-06-29 10:01:12.200,MiniBot_1,7.98,74.35,7.07,163.7,356.9
2025-06-29 10:01:12.300,MiniBot_1,88.93,42.66,7.11,176.3,357.2
2025-06-29 10:01:12.400,MiniBot_1,68.94,95.3,7.14,67.5,358.9
2025-06-29 10:01:12.500,MiniBot_1,101.02,11.16,7.09,173.2,358.9
2025-06-29 10:01:12.600,MiniBot_1,16.77,70.58,7.11,172.9,0.3
2025-06-29 10:01:12.700,MiniBot_1,95.43,57.72,7.12,155.3,0.1
2025-06-29 10:01:12.800,MiniBot_1,24.2,77.08,7.11,37.9,0.9
2025-06-29 10:01:12.900,MiniBot_1,19.64,7.78,7.1,141.2,1.8
2025-06-29 10:01:13.000,MiniBot_1,19.71,69.6,7.11,189.6,0.5
2025-06-29 10:01:13.100,MiniBot_1,97.75,67.38,7.14,139.7,360.0
2025-06-29 10:01:13.200,MiniBot_1,79.82,67.28,7.08,73.0,0.5
2025-06-29 10:01:13.300,MiniBot_1,62.77,72.42,7.07,105.1,358.8
2025-06-29 10:01:13.400,MiniBot_1,43.06,81.18,7.08,132.7,358.2
2025-06-29 10:01:13.500,MiniBot_1,105.26,96.6,7.12,107.0,358.4
2025-06-29 10:01:13.600,MiniBot_1,47.09,32.38,7.1,32.8,0.4
2025-06-29 10:01:13.700,MiniBot_1,97.99,99.01,7.09,69.3,0.3
2025-06-29 10:01:13.800,MiniBot_1,52.7,59.79,7.08,162.5,1.5
2025-06-29 10:01:13.900,MiniBot_1,45.23,9.25,7.08,173.7,1.3
2025-06-29 10:01:14.000,MiniBot_1,55.52,7.03,7.11,36.1,2.4
2025-06-29 10:01:14.100,MiniBot_1,36.17,40.11,7.09,191.0,2.8
2025-06-29 10:01:14.200,MiniBot_1,89.71,94.19,7.08,72.5,4.4
2025-06-29 10:01:14.300,MiniBot_1,60.33,84.92,7.06,135.8,4.0
2025-06-29 10:01:14.400,MiniBot_1,27.87,94.63,7.08,152.8,4.4
2025-06-29 10:01:14.500,MiniBot_1,107.95,62.07,7.07,164.3,4.9
2025-06-29 10:01:14.600,MiniBot_1,46.07,52.82,7.09,189.7,4.6
2025-06-29 10:01:14.700,MiniBot_1,65.23,17.69,7.06,69.5,3.2
2025-06-29 10:01:14.800,MiniBot_1,108.78,39.38,7.08,173.1,1.6
2025-06-29 10:01:14.900,MiniBot_1,74.91,52.08,7.1,35.0,359.6
2025-06-29 10:01:15.000,MiniBot_1,14.03,10.63,7.06,144.0,1.1
2025-06-29 10:01:15.100,MiniBot_1,112.78,26.47,7.07,151.0,0.1
2025-06-29 10:01:15.200,MiniBot_1,75.32,71.79,7.1,138.8,358.9
2025-06-29 10:01:15.300,MiniBot_1,40.19,88.28,7.1,57.9,359.9
2025-06-29 10:01:15.400,MiniBot_1,16.71,119.8,7.08,175.9,359.1
2025-06-29 10:01:15.500,MiniBot_1,95.28,111.97,7.08,42.1,359.2
2025-06-29 10:01:15.600,MiniBot_1,74.41,77.11,7.08,20.2,357.8
2025-06-29 10:01:15.700,MiniBot_1,64.02,50.55,7.08,146.3,359.7
2025-06-29 10:01:15.800,MiniBot_1,107.27,76.34,7.05,100.3,1.1
2025-06-29 10:01:15.900,MiniBot_1,94.63,94.28,7.06,171.3,2.5
2025-06-29 10:01:16.000,MiniBot_1,18.2,14.2,7.08,82.8,2.1
2025-06-29 10:01:16.100,MiniBot_1,37.41,49.19,7.06,42.0,3.2
2025-06-29 10:01:16.200,MiniBot_1,29.82,100.78,7.1,168.9,1.8
2025-06-29 10:01:16.300,MiniBot_1,89.27,46.06,7.07,114.3,359.8
2025-06-29 10:01:16.400,MiniBot_1,4.02,68.62,7.05,45.9,357.9
2025-06-29 10:01:16.500,MiniBot_1,68.39,70.53,7.09,146.9,358.2
2025-06-29 10:01:16.600,MiniBot_1,91.5,22.14,7.1,107.1,358.1
2025-06-29 10:01:16.700,MiniBot_1,105.21,43.47,7.09,124.8,358.1
2025-06-29 10:01:16.800,MiniBot_1,41.05,40.14,7.1,97.6,356.2
2025-06-29 10:01:16.900,MiniBot_1,98.55,3.14,7.1,167.5,355.8
2025-06-29 10:01:17.000,MiniBot_1,13.28,2.9,7.09,167.6,356.7
2025-06-29 10:01:17.100,MiniBot_1,101.57,99.8,7.11,144.8,356.5
2025-06-29 10:01:17.200,MiniBot_1,15.3,32.77,7.08,30.0,357.4
2025-06-29 10:01:17.300,MiniBot_1,47.67,62.17,7.06,169.4,356.3
2025-06-29 10:01:17.400,MiniBot_1,95.68,35.85,7.1,137.5,357.6
2025-06-29 10:01:17.500,MiniBot_1,17.99,112.88,7.05,142.4,358.0
2025-06-29 10:01:17.600,MiniBot_1,27.51,31.12,7.07,79.0,356.8
2025-06-29 10:01:17.700,MiniBot_1,86.67,51.56,7.06,177.1,355.7
2025-06-29 10:01:17.800,MiniBot_1,86.4,104.73,7.09,147.8,356.3
2025-06-29 10:01:17.900,MiniBot_1,76.94,101.03,7.06,31.4,357.6
2025-06-29 10:01:18.000,MiniBot_1,83.27,22.33,7.1,87.5,357.2
2025-06-29 10:01:18.100,MiniBot_1,65.13,96.32,7.06,178.4,356.3
2025-06-29 10:01:18.200,MiniBot_1,30.22,54.98,7.07,19.0,357.7
2025-06-29 10:01:18.300,MiniBot_1,41.48,57.96,7.06,192.7,358.4
2025-06-29 10:01:18.400,MiniBot_1,21.79,16.02,7.1,139.0,358.2
2025-06-29 10:01:18.500,MiniBot_1,109.01,9.67,7.09,130.0,358.2
2025-06-29 10:01:18.600,MiniBot_1,70.01,87.35,7.06,61.4,357.0
2025-06-29 10:01:18.700,MiniBot_1,48.1,59.58,7.09,57.3,357.5
2025-06-29 10:01:18.800,MiniBot_1,55.44,52.42,7.06,189.0,356.9
2025-06-29 10:01:18.900,MiniBot_1,113.67,87.54,7.1,66.7,358.9
2025-06-29 10:01:19.000,MiniBot_1,18.4,91.86,7.05,157.3,358.8
2025-06-29 10:01:19.100,MiniBot_1,70.35,19.07,7.09,84.7,358.8
2025-06-29 10:01:19.200,MiniBot_1,60.71,73.23,7.06,36.5,359.0
2025-06-29 10:01:19.300,MiniBot_1,73.37,16.24,7.06,12.0,0.7
2025-06-29 10:01:19.400,MiniBot_1,2.17,90.17,7.08,113.4,1.9
2025-06-29 10:01:19.500,MiniBot_1,104.65,78.83,7.06,195.4,1.7
2025-06-29 10:01:19.600,MiniBot_1,111.85,114.79,7.06,80.1,2.6
2025-06-29 10:01:19.700,MiniBot_1,67.82,8.27,7.08,77.9,2.9
2025-06-29 10:01:19.800,MiniBot_1,83.6,6.85,7.09,75.4,2.9
2025-06-29 10:01:19.900,MiniBot_1,110.7,33.86,7.11,108.9,1.7
2025-06-29 10:01:20.000,MiniBot_1,84.87,31.4,7.06,93.7,1.5
2025-06-29 10:01:20.100,MiniBot_1,18.3,29.64,7.1,177.2,0.5
2025-06-29 10:01:20.200,MiniBot_1,69.15,108.75,7.06,106.0,2.2
2025-06-29 10:01:20.300,MiniBot_1,72.81,29.95,7.07,106.5,1.5
2025-06-29 10:01:20.400,MiniBot_1,50.9,32.63,7.05,36.3,3.3
2025-06-29 10:01:20.500,MiniBot_1,88.37,91.13,7.07,196.7,3.4
2025-06-29 10:01:20.600,MiniBot_1,112.12,53.97,7.07,57.5,4.0
2025-06-29 10:01:20.700,MiniBot_1,111.07,93.21,7.05,23.9,4.1
2025-06-29 10:01:20.800,MiniBot_1,54.1,7.84,7.06,136.0,2.7
2025-06-29 10:01:20.900,MiniBot_1,13.59,58.51,7.06,123.1,2.2
2025-06-29 10:01:21.000,MiniBot_1,118.18,4.03,7.05,88.9,0.6
2025-06-29 10:01:21.100,MiniBot_1,100.67,7.52,7.09,90.2,1.1
2025-06-29 10:01:21.200,MiniBot_1,14.96,108.77,7.05,159.2,0.8
2025-06-29 10:01:21.300,MiniBot_1,110.5,16.71,7.05,47.2,2.0
2025-06-29 10:01:21.400,MiniBot_1,104.39,63.89,7.08,165.8,0.8
2025-06-29 10:01:21.500,MiniBot_1,62.26,49.33,7.07,133.3,359.5
2025-06-29 10:01:21.600,MiniBot_1,70.95,41.68,7.06,89.6,359.1
2025-06-29 10:01:21.700,MiniBot_1,47.88,107.98,7.06,97.0,0.8
2025-06-29 10:01:21.800,MiniBot_1,6.57,2.62,7.05,58.8,1.7
2025-06-29 10:01:21.900,MiniBot_1,40.22,79.65,7.03,152.9,1.3
2025-06-29 10:01:22.000,MiniBot_1,96.34,115.61,7.04,107.4,1.4
2025-06-29 10:01:22.100,MiniBot_1,0.56,67.22,7.08,71.0,359.7
2025-06-29 10:01:22.200,MiniBot_1,40.02,112.42,7.04,123.2,1.7
2025-06-29 10:01:22.300,MiniBot_1,47.78,6.27,7.03,199.2,2.4
2025-06-29 10:01:22.400,MiniBot_1,64.49,50.26,7.05,92.7,1.5
2025-06-29 10:01:22.500,MiniBot_1,110.38,31.22,7.03,184.9,1.8
2025-06-29 10:01:22.600,MiniBot_1,41.56,87.7,7.02,75.6,0.3
2025-06-29 10:01:22.700,MiniBot_1,41.63,117.76,7.03,20.4,2.1
2025-06-29 10:01:22.800,MiniBot_1,88.5,30.78,7.05,48.8,0.8
2025-06-29 10:01:22.900,MiniBot_1,54.27,78.5,7.03,89.6,1.4
2025-06-29 10:01:23.000,MiniBot_1,26.95,23.77,7.05,51.7,0.4
2025-06-29 10:01:23.100,MiniBot_1,54.29,67.84,7.05,10.0,1.3
2025-06-29 10:01:23.200,MiniBot_1,16.9,55.67,7.06,183.9,2.4
2025-06-29 10:01:23.300,MiniBot_1,21.17,116.64,7.02,170.3,3.1
2025-06-29 10:01:23.400,MiniBot_1,59.8,73.02,7.07,151.0,3.5
2025-06-29 10:01:23.500,MiniBot_1,50.27,41.94,7.02,41.9,5.1
2025-06-29 10:01:23.600,MiniBot_1,109.78,13.69,7.04,32.9,3.4
2025-06-29 10:01:23.700,MiniBot_1,43.49,18.15,7.08,22.8,2.7
2025-06-29 10:01:23.800,MiniBot_1,69.67,27.04,7.04,147.6,1.7
2025-06-29 10:01:23.900,MiniBot_1,75.87,30.12,7.09,186.5,3.7
2025-06-29 10:01:24.000,MiniBot_1,1.57,102.07,7.04,91.8,3.3
2025-06-29 10:01:24.100,MiniBot_1,79.62,67.35,7.03,32.6,4.2
2025-06-29 10:01:24.200,MiniBot_1,21.36,62.81,7.06,107.4,4.9
2025-06-29 10:01:24.300,MiniBot_1,115.33,13.77,7.05,76.3,3.8
2025-06-29 10:01:24.400,MiniBot_1,17.84,103.22,7.01,81.2,2.7
2025-06-29 10:01:24.500,MiniBot_1,49.75,86.74,7.06,128.1,1.8
2025-06-29 10:01:24.600,MiniBot_1,10.24,8.12,7.07,146.6,1.5
2025-06-29 10:01:24.700,MiniBot_1,119.62,84.94,7.02,31.0,0.4
2025-06-29 10:01:24.800,MiniBot_1,60.26,65.22,7.01,16.8,358.5
2025-06-29 10:01:24.900,MiniBot_1,71.45,9.81,7.05,198.9,0.0
2025-06-29 10:01:25.000,MiniBot_1,8.05,55.0,7.03,54.2,1.9
2025-06-29 10:01:25.100,MiniBot_1,90.0,58.16,7.02,20.2,1.3
2025-06-29 10:01:25.200,MiniBot_1,25.19,19.89,7.06,46.1,0.6
2025-06-29 10:01:25.300,MiniBot_1,107.77,113.48,7.05,17.4,358.6
2025-06-29 10:01:25.400,MiniBot_1,24.62,102.0,7.02,84.4,359.4
2025-06-29 10:01:25.500,MiniBot_1,22.88,80.28,7.01,162.5,0.7
2025-06-29 10:01:25.600,MiniBot_1,4.39,55.48,7.03,74.8,359.2
2025-06-29 10:01:25.700,MiniBot_1,56.65,49.41,7.06,94.4,357.9
2025-06-29 10:01:25.800,MiniBot_1,67.78,78.12,7.0,138.4,359.0
2025-06-29 10:01:25.900,MiniBot_1,7.89,65.45,7.05,106.7,359.5
2025-06-29 10:01:26.000,MiniBot_1,93.06,7.47,7.05,173.7,357.7
2025-06-29 10:01:26.100,MiniBot_1,54.39,61.5,7.03,174.5,358.2
2025-06-29 10:01:26.200,MiniBot_1,62.93,96.77,7.01,11.9,357.4
2025-06-29 10:01:26.300,MiniBot_1,52.89,55.11,7.02,157.8,356.9
2025-06-29 10:01:26.400,MiniBot_1,48.09,6.23,7.03,97.5,358.0
2025-06-29 10:01:26.500,MiniBot_1,67.16,94.35,7.03,197.9,359.2
2025-06-29 10:01:26.600,MiniBot_1,18.63,24.16,7.04,101.8,358.8
2025-06-29 10:01:26.700,MiniBot_1,21.83,31.03,7.03,197.5,0.6
2025-06-29 10:01:26.800,MiniBot_1,103.41,19.76,7.09,153.4,0.2
2025-06-29 10:01:26.900,MiniBot_1,113.53,39.63,7.04,57.2,1.3
2025-06-29 10:01:27.000,MiniBot_1,44.8,90.81,7.03,112.3,1.3
2025-06-29 10:01:27.100,MiniBot_1,32.49,62.33,7.06,198.5,2.8
2025-06-29 10:01:27.200,MiniBot_1,77.28,24.59,7.03,172.9,4.5
2025-06-29 10:01:27.300,MiniBot_1,49.05,105.34,7.04,28.5,2.8
2025-06-29 10:01:27.400,MiniBot_1,3.05,105.55,7.0,144.2,4.6
2025-06-29 10:01:27.500,MiniBot_1,18.74,104.47,7.0,75.7,5.9
2025-06-29 10:01:27.600,MiniBot_1,85.92,28.66,7.04,11.3,7.0
2025-06-29 10:01:27.700,MiniBot_1,79.07,54.15,7.04,86.7,5.8
2025-06-29 10:01:27.800,MiniBot_1,3.25,118.2,7.04,54.6,7.1
2025-06-29 10:01:27.900,MiniBot_1,26.64,92.64,7.04,165.6,8.5
2025-06-29 10:01:28.000,MiniBot_1,27.73,3.26,7.03,74.1,7.6
2025-06-29 10:01:28.100,MiniBot_1,80.63,7.82,7.05,167.2,9.4
2025-06-29 10:01:28.200,MiniBot_1,2.37,55.67,7.05,10.1,7.6
2025-06-29 10:01:28.300,MiniBot_1,12.49,109.11,7.02,68.5,6.2
2025-06-29 10:01:28.400,MiniBot_1,95.99,64.64,7.02,55.8,6.4
2025-06-29 10:01:28.500,MiniBot_1,21.43,59.74,7.05,54.4,6.7
2025-06-29 10:01:28.600,MiniBot_1,78.33,12.66,7.01,23.0,7.3
2025-06-29 10:01:28.700,MiniBot_1,28.58,78.81,7.04,45.6,5.3
2025-06-29 10:01:28.800,MiniBot_1,11.93,98.65,7.02,115.6,7.2
2025-06-29 10:01:28.900,MiniBot_1,29.18,45.65,7.01,65.4,5.3
2025-06-29 10:01:29.000,MiniBot_1,86.67,93.07,7.03,89.3,3.9
2025-06-29 10:01:29.100,MiniBot_1,102.68,115.74,7.02,81.6,2.0
2025-06-29 10:01:29.200,MiniBot_1,99.63,24.45,7.04,176.4,2.2
2025-06-29 10:01:29.300,MiniBot_1,47.66,62.8,7.03,182.0,4.0
2025-06-29 10:01:29.400,MiniBot_1,80.17,34.46,7.03,103.7,4.6
2025-06-29 10:01:29.500,MiniBot_1,24.6,95.14,7.04,72.7,5.9
2025-06-29 10:01:29.600,MiniBot_1,35.18,69.31,7.03,30.3,4.0
2025-06-29 10:01:29.700,MiniBot_1,107.56,76.15,7.06,191.1,4.1
2025-06-29 10:01:29.800,MiniBot_1,1.56,95.75,7.04,21.4,4.0
2025-06-29 10:01:29.900,MiniBot_1,10.26,47.52,7.03,66.6,4.0
2025-06-29 10:01:30.000,MiniBot_1,24.95,109.81,7.03,66.6,2.3
2025-06-29 10:01:30.100,MiniBot_1,3.18,63.96,7.03,70.9,3.0
2025-06-29 10:01:30.200,MiniBot_1,21.77,18.95,7.03,41.2,3.0
2025-06-29 10:01:30.300,MiniBot_1,69.96,83.51,7.01,158.8,4.1
2025-06-29 10:01:30.400,MiniBot_1,50.57,95.19,7.01,33.3,4.0
2025-06-29 10:01:30.500,MiniBot_1,107.12,38.01,7.04,130.6,2.6
2025-06-29 10:01:30.600,MiniBot_1,98.09,102.86,7.05,33.5,3.2
2025-06-29 10:01:30.700,MiniBot_1,41.02,108.74,7.04,23.4,1.9
2025-06-29 10:01:30.800,MiniBot_1,31.13,33.23,7.03,182.8,3.4
2025-06-29 10:01:30.900,MiniBot_1,45.56,118.02,7.03,46.1,3.8
2025-06-29 10:01:31.000,MiniBot_1,70.84,16.89,7.04,166.0,2.5
2025-06-29 10:01:31.100,MiniBot_1,32.17,24.24,7.05,113.5,4.3
2025-06-29 10:01:31.200,MiniBot_1,74.9,22.11,7.03,24.8,4.4
2025-06-29 10:01:31.300,MiniBot_1,49.13,107.28,7.02,191.5,2.7
2025-06-29 10:01:31.400,MiniBot_1,66.25,78.52,7.01,56.9,3.2
2025-06-29 10:01:31.500,MiniBot_1,52.34,18.25,7.03,173.3,2.2
2025-06-29 10:01:31.600,MiniBot_1,35.34,52.84,7.03,42.1,3.4
2025-06-29 10:01:31.700,MiniBot_1,113.81,73.84,7.04,172.2,4.7
2025-06-29 10:01:31.800,MiniBot_1,91.63,10.02,7.02,12.5,6.6
2025-06-29 10:01:31.900,MiniBot_1,16.81,105.89,7.03,107.2,6.6
2025-06-29 10:01:32.000,MiniBot_1,104.22,96.43,7.0,156.2,6.4
2025-06-29 10:01:32.100,MiniBot_1,58.49,60.62,7.05,187.6,7.5
2025-06-29 10:01:32.200,MiniBot_1,107.35,116.06,7.02,182.7,6.0
2025-06-29 10:01:32.300,MiniBot_1,95.98,50.13,7.01,165.7,6.2
2025-06-29 10:01:32.400,MiniBot_1,51.03,118.09,7.01,178.8,6.4
2025-06-29 10:01:32.500,MiniBot_1,2.7,80.15,6.96,47.9,4.7
2025-06-29 10:01:32.600,MiniBot_1,32.24,76.16,7.01,64.0,4.4
2025-06-29 10:01:32.700,MiniBot_1,65.0,19.91,7.03,64.9,5.8
2025-06-29 10:01:32.800,MiniBot_1,76.02,105.83,7.01,81.6,7.2
2025-06-29 10:01:32.900,MiniBot_1,30.95,51.3,7.05,84.7,5.6
2025-06-29 10:01:33.000,MiniBot_1,16.72,19.47,7.01,113.5,4.0
2025-06-29 10:01:33.100,MiniBot_1,100.19,1.51,7.03,40.4,3.0
2025-06-29 10:01:33.200,MiniBot_1,118.13,67.17,6.99,141.3,4.5
2025-06-29 10:01:33.300,MiniBot_1,63.08,63.29,7.02,41.8,3.0
2025-06-29 10:01:33.400,MiniBot_1,20.6,86.32,7.01,69.0,3.9
2025-06-29 10:01:33.500,MiniBot_1,32.68,106.83,7.02,105.6,2.3
2025-06-29 10:01:33.600,MiniBot_1,2.21,9.53,6.97,161.3,2.8
2025-06-29 10:01:33.700,MiniBot_1,109.72,87.78,7.02,150.5,2.3
2025-06-29 10:01:33.800,MiniBot_1,14.13,22.49,6.97,132.7,3.4
2025-06-29 10:01:33.900,MiniBot_1,69.18,102.98,6.99,39.6,2.3
2025-06-29 10:01:34.000,MiniBot_1,32.89,98.29,7.0,113.9,2.9
2025-06-29 10:01:34.100,MiniBot_1,66.5,64.9,7.0,26.6,1.8
2025-06-29 10:01:34.200,MiniBot_1,78.17,85.23,7.0,81.7,2.7
2025-06-29 10:01:34.300,MiniBot_1,99.57,37.72,7.05,88.6,4.2
2025-06-29 10:01:34.400,MiniBot_1,24.77,56.54,7.01,17.6,2.7
2025-06-29 10:01:34.500,MiniBot_1,1.32,98.6,6.99,62.1,4.2
2025-06-29 10:01:34.600,MiniBot_1,16.43,55.11,7.01,191.6,4.5
2025-06-29 10:01:34.700,MiniBot_1,108.0,42.94,7.03,191.2,3.0
2025-06-29 10:01:34.800,MiniBot_1,104.87,59.31,7.01,76.9,2.8
2025-06-29 10:01:34.900,MiniBot_1,71.69,99.39,6.97,18.2,1.4
2025-06-29 10:01:35.000,MiniBot_1,72.06,40.22,6.98,44.0,2.2
2025-06-29 10:01:35.100,MiniBot_1,79.8,20.85,7.0,84.5,3.2
2025-06-29 10:01:35.200,MiniBot_1,21.04,85.44,6.98,190.1,1.7
2025-06-29 10:01:35.300,MiniBot_1,109.73,99.12,7.01,36.8,1.7
2025-06-29 10:01:35.400,MiniBot_1,50.25,12.08,7.04,155.1,2.9
2025-06-29 10:01:35.500,MiniBot_1,45.98,28.78,7.02,30.6,4.7
2025-06-29 10:01:35.600,MiniBot_1,62.27,17.04,6.97,196.4,4.7
2025-06-29 10:01:35.700,MiniBot_1,5.64,41.75,7.01,82.5,6.5
2025-06-29 10:01:35.800,MiniBot_1,19.95,54.04,7.01,157.3,6.7
2025-06-29 10:01:35.900,MiniBot_1,88.56,89.86,7.01,75.1,6.3
2025-06-29 10:01:36.000,MiniBot_1,9.94,78.14,6.96,129.3,7.7
2025-06-29 10:01:36.100,MiniBot_1,72.38,74.51,6.97,46.5,7.6
2025-06-29 10:01:36.200,MiniBot_1,29.44,42.28,6.95,37.7,7.5
2025-06-29 10:01:36.300,MiniBot_1,46.72,100.97,7.0,188.2,7.5
2025-06-29 10:01:36.400,MiniBot_1,34.64,56.55,6.99,184.4,8.9
2025-06-29 10:01:36.500,MiniBot_1,42.68,117.49,7.03,178.6,10.2
2025-06-29 10:01:36.600,MiniBot_1,86.29,76.1,6.97,128.8,9.8
2025-06-29 10:01:36.700,MiniBot_1,35.65,15.15,7.02,163.6,9.1
2025-06-29 10:01:36.800,MiniBot_1,67.97,81.14,6.99,23.1,9.1
2025-06-29 10:01:36.900,MiniBot_1,57.13,39.01,7.02,73.6,9.4
2025-06-29 10:01:37.000,MiniBot_1,79.64,82.36,7.01,69.6,8.3
